model_name,model_name_raw,assay_id,UniProt_id,fold_variable_name,loss_fitness,Spearman_fitness,model_type,model_name_suffix,targets,depth_mutants_group,total_training_steps,total_training_epochs,aa_embeddings,target_prediction_model,target_prediction_head,use_pseudo_likelihood_to_predict_fitness,use_unsupervised_fitness_pred_to_predict_fitness,use_NPT_pseudo_likelihood_to_predict_target,frozen_embedding_parameters,dropout,weight_decay,PNPT_no_reconstruction_error,PNPT_fixed_helper_points,PNPT_ensemble_test_num_seeds,PNPT_deactivate_col_attention,PNPT_tranception_attention,early_stopping_patience,use_validation_set,training_num_assay_sequences_per_batch_per_gpu,eval_num_sequences_to_score_per_batch_per_gpu,eval_num_training_sequences_per_batch_per_gpu,eval_training_sequences_sampling_method,num_MSA_sequences_per_training_instance,embed_dim,ffn_embed_dim,attention_heads,conv_kernel_size,num_protein_npt_layers,total_loss,Std_dev_Spearman_fitness,num_obs_Spearman_fitness,standardized_loss_fitness,standardized_Spearman_fitness
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_contiguous_5,1.261397215,0.295577575,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,333.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,1.028007294,0.07079728497,,1.819048967,0.2835181918
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,fold_modulo_5,1.278216921,0.2654217877,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,333.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.7626833732,0.03408740539,,1.826353797,0.2609845709
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_random_5,0.3563144463,0.7854590584,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,156.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.3501858135,0.00680924857,,0.3942004614,0.7844543485
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_contiguous_5,0.4519777127,0.7495419448,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,158.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.2870825141,0.1615554746,,0.675781774,0.6570679097
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,fold_modulo_5,0.3898610556,0.7645382665,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,158.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.3346648779,0.02649589671,,0.4344509337,0.7640551018
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,fold_random_5,0.6238974608,0.6536892749,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,434.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.6985969947,0.01803780061,,0.7638477955,0.6545475804
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,fold_contiguous_5,0.799507884,0.5435149177,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,476.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.9396758947,0.07350495079,,1.093886312,0.4823815891
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,fold_modulo_5,0.7222811165,0.567630792,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,434.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.6410448107,0.05920736086,,0.9462993407,0.5599970679
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,ANCSZ_Hobbs_2022,ANCSZ_Hobbs_2022,fold_modulo_5,0.704521288,0.5323868707,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,High,10000.0,169.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.6427977337,0.05302234688,,0.8959767685,0.5314837647
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,ANCSZ_Hobbs_2022,ANCSZ_Hobbs_2022,fold_random_5,0.6580990621,0.5566355075,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,High,10000.0,169.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.7315919409,0.02787109836,,0.8234166845,0.5558895328
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,ANCSZ_Hobbs_2022,ANCSZ_Hobbs_2022,fold_contiguous_5,0.7024774079,0.5315572062,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,High,10000.0,166.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.7816224082,0.04869195654,,0.9037352444,0.5305256487
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BLAT_ECOLX_Deng_2012,BLAT_ECOLX,fold_random_5,0.6197486269,0.6063977502,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,158.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.5898721741,0.01970061794,,0.7638673956,0.6072266878
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BLAT_ECOLX_Deng_2012,BLAT_ECOLX,fold_contiguous_5,0.7153762006,0.5432253278,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,158.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.8154630545,0.1115141621,,0.8875372732,0.5499719936
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BLAT_ECOLX_Deng_2012,BLAT_ECOLX,fold_modulo_5,0.6877923584,0.5595365696,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,158.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.6089397927,0.08358994561,,0.8654518613,0.5603931995
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,fold_random_5,0.354774071,0.8277993677,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,166.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.3436496866,0.006200280324,,0.3918203139,0.8274309213
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,fold_contiguous_5,0.4377463025,0.7785215008,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,166.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.5813251495,0.06846702315,,0.4628739117,0.7899470178
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,fold_modulo_5,0.3968053487,0.8015648937,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,166.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.3052374699,0.03119271226,,0.4496324844,0.7963851911
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,fold_random_5,0.3756604432,0.7263844797,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,769.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.3294904258,0.02850297169,,0.4177095009,0.7121592034
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,fold_contiguous_5,0.4199856052,0.7014324554,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,769.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.6393978412,0.07945911721,,0.4769377747,0.6957751002
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,fold_modulo_5,0.4061910662,0.6998450831,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,769.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.4772509285,0.04105610073,,0.4551631224,0.6946185911
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,fold_random_5,0.3337645637,0.8231891046,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,156.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.3166588931,0.009699355345,,0.3652306041,0.8225761093
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,fold_contiguous_5,0.4130211526,0.7777031896,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,158.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.5650896717,0.0744135212,,0.4382467356,0.7868410402
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,fold_modulo_5,0.3773171326,0.7937467203,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,158.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.361916152,0.01606910287,,0.4211422132,0.7925792032
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,fold_random_5,0.7700515329,0.5013133604,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,416.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.8364857898,0.04719894237,,1.034995312,0.5024933113
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,fold_contiguous_5,0.7770347601,0.5076417599,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,434.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.6209144906,0.033930719,,1.063135528,0.4932683103
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,fold_modulo_5,0.7781388257,0.5007110299,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,416.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.7541260544,0.03460335742,,1.040944439,0.4977521231
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,CALM1_HUMAN_Weile_2017,CALM1_HUMAN,fold_random_5,0.9041441579,0.3028683763,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,434.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.8036377912,0.06134936057,,1.337017198,0.3077437989
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,CALM1_HUMAN_Weile_2017,CALM1_HUMAN,fold_contiguous_5,0.9638453666,0.2606145033,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,416.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,1.13698511,0.06657865782,,1.392407926,0.2771850646
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,CALM1_HUMAN_Weile_2017,CALM1_HUMAN,fold_modulo_5,0.9315830229,0.2778074787,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,434.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.9216840065,0.04422230593,,1.410507828,0.273616345
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,fold_random_5,0.3671993515,0.8023867664,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,1428.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.544390423,0.04226432572,,0.4143209903,0.7942938244
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,fold_contiguous_5,0.688192945,0.6423127651,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,1428.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.4457753734,0.1643272019,,0.8350684158,0.6056397712
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,fold_modulo_5,0.5533997162,0.6854873693,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,1428.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.3599891863,0.1237726854,,0.7388195697,0.6271278093
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,fold_random_5,0.03399428096,0.9724306066,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,666.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.03173043928,0.003743248099,,0.03497263096,0.9702813224
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,fold_contiguous_5,0.8444013301,0.5372179582,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,666.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,1.670494192,0.1796617784,,1.149638183,0.488412671
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,CCDB_ECOLI_Adkar_2012,CCDB_ECOLI,fold_modulo_5,0.5810560031,0.6842744341,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,666.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.6562670583,0.1040979926,,0.710614349,0.6675724633
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,CCDB_ECOLI_Tripathi_2016,CCDB_ECOLI,fold_random_5,0.3703319589,0.5065836853,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,476.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.36861797,0.03547469767,,0.4144634534,0.3964353344
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,CCDB_ECOLI_Tripathi_2016,CCDB_ECOLI,fold_contiguous_5,0.7773463708,0.359864319,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,476.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,1.691994484,0.1190800204,,0.9543629839,0.2740248449
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,CCDB_ECOLI_Tripathi_2016,CCDB_ECOLI,fold_modulo_5,0.540723232,0.4589346811,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,476.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.4984619667,0.0592935927,,0.66787169,0.3548313704
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,fold_random_5,0.4827793115,0.7403246987,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,High,10000.0,624.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.5840816961,0.02591599269,,0.5607710229,0.7351126505
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,fold_contiguous_5,0.5684480158,0.7022884401,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,High,10000.0,666.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.8181137262,0.03549185469,,0.7784846921,0.6210413665
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,D7PM05_CLYGR_Somermeyer_2022,D7PM05_CLYGR,fold_modulo_5,0.5314570194,0.7019225727,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,High,10000.0,666.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.5699139056,0.01201106408,,0.6252951284,0.6986120156
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,DLG4_HUMAN_Faure_2021,DLG4_HUMAN,fold_random_5,0.6696340402,0.566111809,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,588.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.7000126502,0.01633702834,,0.8298076053,0.5725850148
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,DLG4_HUMAN_Faure_2021,DLG4_HUMAN,fold_contiguous_5,0.7534274715,0.5017359382,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,588.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.6025580214,0.08482079634,,0.8723829175,0.5486716757
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,DLG4_HUMAN_Faure_2021,DLG4_HUMAN,fold_modulo_5,0.7298961286,0.5163193816,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,624.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.7753848667,0.03684423546,,0.9390703902,0.5203183818
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,DLG4_RAT_McLaughlin_2012,DLG4_RAT,fold_random_5,0.7427281218,0.5268508063,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,499.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.6628391892,0.04053055315,,0.9776135641,0.5296093785
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,DLG4_RAT_McLaughlin_2012,DLG4_RAT,fold_contiguous_5,0.7979222766,0.5172258184,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,499.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.3448088985,0.07001401466,,1.021951524,0.5285405818
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,DLG4_RAT_McLaughlin_2012,DLG4_RAT,fold_modulo_5,0.7660424111,0.5296643014,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,499.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,1.137934873,0.05624349576,,1.00035648,0.5202342143
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,DYR_ECOLI_Thompson_2019,DYR_ECOLI,fold_random_5,0.4718805494,0.7033807027,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,333.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.4828445067,0.02079416079,,0.5402892681,0.7035399324
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,DYR_ECOLI_Thompson_2019,DYR_ECOLI,fold_contiguous_5,0.7193283237,0.5410858233,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,344.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.4613236254,0.07627674567,,0.9953490857,0.4872277903
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,DYR_ECOLI_Thompson_2019,DYR_ECOLI,fold_modulo_5,0.6585400669,0.5734212494,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Medium,10000.0,333.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.5937100757,0.05619545058,,0.7973311344,0.5839668683
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,ENV_HV1B9_DuenasDecamp_2016,ENV_HV1B9,fold_contiguous_5,0.9616469918,0.3843947618,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,1999.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,1.095161413,0.2302874997,,1.418079802,0.3427457868
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,ENV_HV1B9_DuenasDecamp_2016,ENV_HV1B9,fold_random_5,0.6877312942,0.5604800449,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,1999.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.993759435,0.0660335106,,0.8678511468,0.5739231332
Embeddings - Augmented - MSA Transformer,MSA_Transformer_MSA_Transformer_pred_TRUE,ENV_HV1B9_DuenasDecamp_2016,ENV_HV1B9,fold_modulo_5,0.9369650036,0.358647127,MSA_Transformer_pred,All_singles_final_10k_steps,fitness,Low,10000.0,1999.0,MSA_Transformer,CNN,AA_embeddings_mean_pooled,False,True,False,True,0.1,0.05,False,False,,False,False,5.0,False,64.0,64.0,,,384.0,768.0,,,9.0,,0.5330719007,0.09561049189,,1.242190676,0.3644264632
